Classificacao,familia,especie_ou_subespecie_variedade,categoria,lista_2014,ano_lista
Flora,Asteraceae,Lychnophora martiana,EN,1,2022
Flora,Asteraceae,Lychnophora pohlii,VU,1,2022
Flora,Asteraceae,Lychnophora ramosissima,VU,1,2022
Flora,Asteraceae,Lychnophora rosmarinifolia,VU,1,2022
Flora,Asteraceae,Lychnophora rupestris,EN,0,2022
Flora,Asteraceae,Lychnophora souzae,CR,1,2022
Flora,Asteraceae,Lychnophora staavioides,EN,0,2022
Flora,Asteraceae,Lychnophora villosissima,VU,1,2022
Flora,Asteraceae,Lychnophorella leucodendron,EN,1,2022
Flora,Asteraceae,Lychnophorella regis,EN,1,2022
Flora,Asteraceae,Lychnophorella santosii,EN,1,2022
Flora,Asteraceae,Lychnophorella sericea,CR,1,2022
Flora,Asteraceae,Macropodina bradei,EN,0,2022
Flora,Asteraceae,Maschalostachys markgrafii,EN,0,2022
Flora,Asteraceae,Maschalostachys mellosilvae,EN,0,2022
Flora,Asteraceae,Mikania additicia,EN,1,2022
Flora,Asteraceae,Mikania alvimii,EN,1,2022
Flora,Asteraceae,Mikania anethifolia,EN,1,2022
Flora,Asteraceae,Mikania argyreiae,VU,1,2022
Flora,Asteraceae,Mikania cabrerae,EN,0,2022
Flora,Asteraceae,Mikania campos-portoana,EN,0,2022
Flora,Asteraceae,Mikania cipoensis,EN,1,2022
Flora,Asteraceae,Mikania clematidifolia,VU,1,2022
Flora,Asteraceae,Mikania dusenii,CR,1,2022
Flora,Asteraceae,Mikania firmula,VU,1,2022
Flora,Asteraceae,Mikania glabra,EN,1,2022
Flora,Asteraceae,Mikania glauca,EN,1,2022
Flora,Asteraceae,Mikania hartbergii,EN,1,2022
Flora,Asteraceae,Mikania hastato-cordata,VU,1,2022
Flora,Asteraceae,Mikania hastifolia,EN,0,2022
Flora,Asteraceae,Mikania itambana,EN,1,2022
Flora,Asteraceae,Mikania neurocaula,EN,1,2022
Flora,Asteraceae,Mikania oreophila,EN,1,2022
Flora,Asteraceae,Mikania pinnatiloba,EN,1,2022
Flora,Asteraceae,Mikania premnifolia,EN,1,2022
Flora,Asteraceae,Mikania pteropoda,EN,0,2022
Flora,Asteraceae,Mikania variifolia,EN,1,2022
Flora,Asteraceae,Mikania vauthieriana,EN,0,2022
Flora,Asteraceae,Mikania viminea,EN,1,2022
Flora,Asteraceae,Mikania warmingii,EN,1,2022
Flora,Asteraceae,Minasia alpestris,EN,1,2022
Flora,Asteraceae,Minasia pereirae,EN,1,2022
Flora,Asteraceae,Minasia scapigera,EN,1,2022
Flora,Asteraceae,Monogereion carajensis,CR,1,2022
Flora,Asteraceae,Moquiniastrum argyreum,EN,1,2022
Flora,Asteraceae,Moquiniastrum cordatum,EN,1,2022
Flora,Asteraceae,Moquiniastrum hatschbachii,VU,1,2022
Flora,Asteraceae,Moquiniastrum mollissimum,CR,1,2022
Flora,Asteraceae,Moquiniastrum ramboi,VU,1,2022
Flora,Asteraceae,Moquiniastrum sordidum,VU,1,2022
Flora,Asteraceae,Neocabreria malachophylla,VU,1,2022
Flora,Asteraceae,Noticastrum hatschbachii,EN,1,2022
Flora,Asteraceae,Noticastrum malmei,EN,1,2022
Flora,Asteraceae,Noticastrum psammophilum,EN,1,2022
Flora,Asteraceae,Ophryosporus organensis,CR,0,2022
Flora,Asteraceae,Pamphalea araucariophila,EN,1,2022
Flora,Asteraceae,Pamphalea cardaminifolia,EN,1,2022
Flora,Asteraceae,Pamphalea maxima,CR,1,2022
Flora,Asteraceae,Pamphalea ramboi,CR,1,2022
Flora,Asteraceae,Pamphalea smithii,EN,1,2022
Flora,Asteraceae,Paralychnophora atkinsiae,CR,1,2022
Flora,Asteraceae,Paralychnophora bicolor,VU,1,2022
Flora,Asteraceae,Paralychnophora harleyi,VU,1,2022
Flora,Asteraceae,Paralychnophora patriciana,EN,1,2022
Flora,Asteraceae,Perezia eryngioides,EN,1,2022
Flora,Asteraceae,Perezia multiflora,EN,1,2022
Flora,Asteraceae,Picrosia cabreriana,CR,1,2022
Flora,Asteraceae,Piptocarpha longipedunculata,EN,0,2022
Flora,Asteraceae,Piptocarpha robusta,EN,1,2022
Flora,Asteraceae,Piptocarpha verticillata,EN,0,2022
Flora,Asteraceae,Piptolepis buxoides,EN,1,2022
Flora,Asteraceae,Piptolepis imbricata,CR,1,2022
Flora,Asteraceae,Piptolepis leptospermoides,CR,1,2022
Flora,Asteraceae,Porophyllum bahiense,VU,1,2022
Flora,Asteraceae,Proteopsis argentea,VU,1,2022
Flora,Asteraceae,Richterago angustifolia,EN,1,2022
Flora,Asteraceae,Richterago arenaria,VU,1,2022
Flora,Asteraceae,Richterago campestris,EN,1,2022
Flora,Asteraceae,Richterago caulescens,CR,1,2022
Flora,Asteraceae,Richterago conduplicata,EN,1,2022
Flora,Asteraceae,Richterago elegans,VU,1,2022
Flora,Asteraceae,Richterago hatschbachii,EN,1,2022
Flora,Asteraceae,Richterago lanata,EN,1,2022
Flora,Asteraceae,Richterago petiolata,EN,1,2022
Flora,Asteraceae,Richterago polyphylla,EN,1,2022
Flora,Asteraceae,Richterago riparia,VU,1,2022
Flora,Asteraceae,Richterago stenophylla,EN,1,2022
Flora,Asteraceae,Richterago suffrutescens,CR,1,2022
Flora,Asteraceae,Schlechtendalia luzulifolia,EN,1,2022
Flora,Asteraceae,Senecio almasensis,CR,1,2022
Flora,Asteraceae,Senecio arctiifolius,EN,0,2022
Flora,Asteraceae,Senecio caparaoensis,EN,1,2022
Flora,Asteraceae,Senecio gertii,EN,1,2022
Flora,Asteraceae,Senecio graciellae,EN,1,2022
Flora,Asteraceae,Senecio hatschbachii,EN,1,2022
Flora,Asteraceae,Senecio heteroschizus,EN,1,2022
Flora,Asteraceae,Senecio langei,VU,1,2022
Flora,Asteraceae,Senecio promatensis,CR,1,2022
Flora,Asteraceae,Senecio ramboanus,EN,1,2022
Flora,Asteraceae,Senecio ramentaceus,VU,0,2022
Flora,Asteraceae,Senecio riograndensis,EN,1,2022
Flora,Asteraceae,Smallanthus araucariophilus,CR,1,2022
Flora,Asteraceae,Smallanthus riograndensis,EN,1,2022
Flora,Asteraceae,Stevia catharinensis,EN,1,2022
Flora,Asteraceae,Stevia hilarii,CR,1,2022
Flora,Asteraceae,Stevia leptophylla,EN,1,2022
Flora,Asteraceae,Stevia organensis,EN,0,2022
Flora,Asteraceae,Stevia riedelli,EN,1,2022
Flora,Asteraceae,Stevia selloi,VU,1,2022
Flora,Asteraceae,Steyermarkina dispalata,VU,1,2022
Flora,Asteraceae,Stifftia fruticosa,VU,1,2022
Flora,Asteraceae,Stilpnopappus semirianus,EN,1,2022
Flora,Asteraceae,Stilpnopappus suffruticosus,CR,1,2022
Flora,Asteraceae,Stomatanthes loefgrenii,CR,1,2022
Flora,Asteraceae,Strophopappus bicolor,EN,1,2022
Flora,Asteraceae,Strophopappus ferrugineus,EN,1,2022
Flora,Asteraceae,Stylotrichium corymbosum,EN,1,2022
Flora,Asteraceae,Stylotrichium edmundoi,EN,1,2022
Flora,Asteraceae,Stylotrichium glomeratum,CR,1,2022
Flora,Asteraceae,Stylotrichium sucrei,EN,1,2022
Flora,Asteraceae,Symphyopappus uncinatus,EN,1,2022
Flora,Asteraceae,Trichocline linearifolia,VU,1,2022
Flora,Asteraceae,Trichogoniopsis podocarpa,EN,0,2022
Flora,Asteraceae,Trixis glaziovii,VU,1,2022
Flora,Asteraceae,Trixis pallida,CR,1,2022
Flora,Asteraceae,Vernonanthura fagifolia,VU,1,2022
Flora,Asteraceae,Vernonanthura spathulata,CR,0,2022
Flora,Asteraceae,Vickia rotundifolia,VU,1,2022
Flora,Asteraceae,Wedelia macedoi,CR,1,2022
Flora,Asteraceae,Wunderlichia azulensis,VU,1,2022
Flora,Asteraceae,Wunderlichia insignis,EN,0,2022
Flora,Asteraceae,Wunderlichia senae,EN,1,2022
Flora,Begoniaceae,Begonia albidula,EN,1,2022
Flora,Begoniaceae,Begonia altamiroi,EN,1,2022
Flora,Begoniaceae,Begonia apparicioi,EN,1,2022
Flora,Begoniaceae,Begonia bahiensis,EN,1,2022
Flora,Begoniaceae,Begonia besleriifolia,EN,1,2022
Flora,Begoniaceae,Begonia bonitoensis,CR,0,2022
Flora,Begoniaceae,Begonia coccinea,EN,1,2022
Flora,Begoniaceae,Begonia collaris,EN,0,2022
Flora,Begoniaceae,Begonia concinna,EN,0,2022
Flora,Begoniaceae,Begonia crispula,CR,1,2022
Flora,Begoniaceae,Begonia curtii,VU,1,2022
Flora,Begoniaceae,Begonia densifolia,EN,0,2022
Flora,Begoniaceae,Begonia dentatiloba,EN,1,2022
Flora,Begoniaceae,Begonia depauperata,EN,0,2022
Flora,Begoniaceae,Begonia edmundoi,EN,0,2022
Flora,Begoniaceae,Begonia epipsila,EN,0,2022
Flora,Begoniaceae,Begonia espiritosantensis,EN,1,2022
Flora,Begoniaceae,Begonia friburgensis,EN,0,2022
Flora,Begoniaceae,Begonia handroi,EN,1,2022
Flora,Begoniaceae,Begonia ibitiocensis,EN,1,2022
Flora,Begoniaceae,Begonia inconspicua,CR,1,2022
Flora,Begoniaceae,Begonia itaguassuensis,EN,1,2022
Flora,Begoniaceae,Begonia itatinensis,EN,1,2022
Flora,Begoniaceae,Begonia jocelinoi,CR,0,2022
Flora,Begoniaceae,Begonia jureiensis,CR,1,2022
Flora,Begoniaceae,Begonia kuhlmannii,EN,1,2022
Flora,Begoniaceae,Begonia lanstyakii,CR,0,2022
Flora,Begoniaceae,Begonia larorum,CR,1,2022
Flora,Begoniaceae,Begonia lunaris,EN,0,2022
Flora,Begoniaceae,Begonia olsoniae,VU,0,2022
Flora,Begoniaceae,Begonia organensis,EN,1,2022
Flora,Begoniaceae,Begonia paranaensis,EN,1,2022
Flora,Begoniaceae,Begonia paulensis,EN,1,2022
Flora,Begoniaceae,Begonia perdusenii,EN,1,2022
Flora,Begoniaceae,Begonia piresiana,CR,1,2022
Flora,Begoniaceae,Begonia pluvialis,EN,1,2022
Flora,Begoniaceae,Begonia polygonifolia,EN,1,2022
Flora,Begoniaceae,Begonia ramentacea,VU,0,2022
Flora,Begoniaceae,Begonia rubropilosa,CR,0,2022
Flora,Begoniaceae,Begonia ruschii,CR,1,2022
Flora,Begoniaceae,Begonia salesopolensis,CR,1,2022
Flora,Begoniaceae,Begonia sanguinea,VU,0,2022
Flora,Begoniaceae,Begonia santoslimae,EN,1,2022
Flora,Begoniaceae,Begonia scharffii,CR,1,2022
Flora,Begoniaceae,Begonia semidigitata,EN,0,2022
Flora,Begoniaceae,Begonia stenolepis,EN,1,2022
Flora,Begoniaceae,Begonia sylvatica,EN,1,2022
Flora,Begoniaceae,Begonia sylvestris,EN,0,2022
Flora,Begoniaceae,Begonia toledoana,EN,1,2022
Flora,Begoniaceae,Begonia tomentosa,VU,0,2022
Flora,Begoniaceae,Begonia undulata,EN,1,2022
Flora,Begoniaceae,Begonia venosa,CR,1,2022
Flora,Begoniaceae,Begonia vicina,EN,1,2022
Flora,Berberidaceae,Berberis campos-portoi,CR,1,2022
Flora,Bignoniaceae,Adenocalymma dichilum,EN,1,2022
Flora,Bignoniaceae,Adenocalymma ubatubense,CR,1,2022
Flora,Bignoniaceae,Anemopaegma arvense,EN,1,2022
Flora,Bignoniaceae,Anemopaegma mirabile,CR,1,2022
Flora,Bignoniaceae,Bignonia costata,VU,0,2022
Flora,Bignoniaceae,Fridericia crassa,VU,1,2022
Flora,Bignoniaceae,Fridericia elegans,EN,0,2022
Flora,Bignoniaceae,Handroanthus arianeae,EN,1,2022
Flora,Bignoniaceae,Handroanthus botelhensis,EN,0,2022
Flora,Bignoniaceae,Handroanthus cristatus,EN,0,2022
Flora,Bignoniaceae,Handroanthus grandiflorus,CR,0,2022
Flora,Bignoniaceae,Handroanthus riodocensis,EN,1,2022
Flora,Bignoniaceae,Handroanthus spongiosus,EN,1,2022
Flora,Bignoniaceae,Jacaranda crassifolia,EN,1,2022
Flora,Bignoniaceae,Jacaranda egleri,CR,1,2022
Flora,Bignoniaceae,Jacaranda grandifoliolata,EN,1,2022
Flora,Bignoniaceae,Jacaranda microcalyx,EN,1,2022
Flora,Bignoniaceae,Jacaranda rugosa,EN,1,2022
Flora,Bignoniaceae,Paratecoma peroba,EN,1,2022
Flora,Bignoniaceae,Pleonotoma bracteata,VU,1,2022
Flora,Bignoniaceae,Sparattosperma catingae,EN,1,2022
Flora,Bignoniaceae,Tabebuia cassinoides,VU,1,2022
Flora,Bignoniaceae,Tabebuia nodosa,EN,0,2022
Flora,Blechnaceae,Austroblechnum andinum,CR,1,2022
Flora,Blechnaceae,Austroblechnum squamipes,EN,1,2022
Flora,Blechnaceae,Blechnum heringeri,VU,1,2022
Flora,Blechnaceae,Cranfillia caudata,VU,1,2022
Flora,Boraginaceae,Cordia blanchetii,EN,0,2022
Flora,Boraginaceae,Cordia candida,EN,0,2022
Flora,Boraginaceae,Cordia fusca,EN,0,2022
Flora,Boraginaceae,Cordia gardneri,EN,0,2022
Flora,Boraginaceae,Cordia hatschbachii,VU,0,2022
Flora,Boraginaceae,Cordia latiloba,EN,0,2022
Flora,Boraginaceae,Cordia ochnacea,EN,0,2022
Flora,Boraginaceae,Cordia restingae,EN,0,2022
Flora,Boraginaceae,Cordia ulei,EN,0,2022
Flora,Bromeliaceae,Aechmea alopecurus,EN,1,2022
Flora,Bromeliaceae,Aechmea amicorum,EN,1,2022
Flora,Bromeliaceae,Aechmea apocalyptica,VU,1,2022
Flora,Bromeliaceae,Aechmea azurea,VU,1,2022
Flora,Bromeliaceae,Aechmea bambusoides,VU,1,2022
Flora,Bromeliaceae,Aechmea caesia,EN,0,2022
Flora,Bromeliaceae,Aechmea cariocae,EN,1,2022
Flora,Bromeliaceae,Aechmea castanea,EN,1,2022
Flora,Bromeliaceae,Aechmea echinata,EN,1,2022
Flora,Bromeliaceae,Aechmea fasciata,VU,0,2022
Flora,Bromeliaceae,Aechmea fosteriana,EN,1,2022
Flora,Bromeliaceae,Aechmea kertesziae,EN,1,2022
Flora,Bromeliaceae,Aechmea kleinii,EN,1,2022
Flora,Bromeliaceae,Aechmea macrochlamys,EN,1,2022
Flora,Bromeliaceae,Aechmea marginalis,CR,1,2022
Flora,Bromeliaceae,Aechmea muricata,EN,1,2022
Flora,Bromeliaceae,Aechmea mutica,EN,1,2022
Flora,Bromeliaceae,Aechmea orlandiana,CR,1,2022
Flora,Bromeliaceae,Aechmea sphaerocephala,EN,1,2022
Flora,Bromeliaceae,Aechmea triangularis,EN,1,2022
Flora,Bromeliaceae,Aechmea vanhoutteana,VU,1,2022
Flora,Bromeliaceae,Aechmea werdermannii,EN,1,2022
Flora,Bromeliaceae,Aechmea winkleri,CR,1,2022
Flora,Bromeliaceae,Alcantarea benzingii,CR,1,2022
Flora,Bromeliaceae,Alcantarea duarteana,EN,1,2022
Flora,Bromeliaceae,Alcantarea farneyi,CR,1,2022
Flora,Bromeliaceae,Alcantarea geniculata,EN,1,2022
Flora,Bromeliaceae,Alcantarea glaziouana,EN,1,2022
Flora,Bromeliaceae,Alcantarea heloisae,EN,0,2022
Flora,Bromeliaceae,Alcantarea imperialis,VU,1,2022
Flora,Bromeliaceae,Alcantarea martinellii,VU,0,2022
Flora,Bromeliaceae,Alcantarea nahoumii,VU,1,2022
Flora,Bromeliaceae,Alcantarea nevaresii,VU,1,2022
Flora,Bromeliaceae,Alcantarea tortuosa,VU,0,2022
Flora,Bromeliaceae,Alcantarea vinicolor,EN,1,2022
Flora,Bromeliaceae,Araeococcus montanus,EN,1,2022
Flora,Bromeliaceae,Billbergia brasiliensis,EN,1,2022
Flora,Bromeliaceae,Bromelia braunii,CR,1,2022
Flora,Bromeliaceae,Canistropsis albiflora,VU,1,2022
Flora,Bromeliaceae,Canistropsis elata,CR,1,2022
Flora,Bromeliaceae,Canistropsis marceloi,VU,0,2022
Flora,Bromeliaceae,Canistropsis pulcherrima,EN,0,2022
Flora,Bromeliaceae,Canistrum alagoanum,EN,1,2022
Flora,Bromeliaceae,Canistrum aurantiacum,EN,1,2022
Flora,Bromeliaceae,Canistrum camacaense,EN,1,2022
Flora,Bromeliaceae,Canistrum fosterianum,CR,1,2022
Flora,Bromeliaceae,Canistrum guzmanioides,EN,1,2022
Flora,Bromeliaceae,Canistrum montanum,EN,1,2022
Flora,Bromeliaceae,Canistrum pickelii,VU,1,2022
Flora,Bromeliaceae,Canistrum triangulare,EN,1,2022
Flora,Bromeliaceae,Cryptanthus bromelioides,EN,0,2022
Flora,Bromeliaceae,Cryptanthus capitatus,EN,1,2022
Flora,Bromeliaceae,Cryptanthus coriaceus,EN,1,2022
Flora,Bromeliaceae,Cryptanthus dorothyae,EN,1,2022
Flora,Bromeliaceae,Cryptanthus maritimus,EN,1,2022
Flora,Bromeliaceae,Cryptanthus minarum,EN,1,2022
Flora,Bromeliaceae,Cryptanthus sinuosus,EN,0,2022
Flora,Bromeliaceae,Cryptanthus zonatus,VU,1,2022
Flora,Bromeliaceae,Deuterocohnia meziana,VU,1,2022
Flora,Bromeliaceae,Dyckia agudensis,CR,1,2022
Flora,Bromeliaceae,Dyckia delicata,CR,1,2022
Flora,Bromeliaceae,Dyckia distachya,CR,1,2022
Flora,Bromeliaceae,Dyckia fosteriana,EN,1,2022
Flora,Bromeliaceae,Dyckia hatschbachii,CR,1,2022
Flora,Bromeliaceae,Dyckia ibiramensis,EN,1,2022
Flora,Bromeliaceae,Dyckia maritima,EN,1,2022
Flora,Bromeliaceae,Dyckia martinellii,CR,0,2022
Flora,Bromeliaceae,Dyckia monticola,CR,1,2022
Flora,Bromeliaceae,Dyckia rariflora,EN,1,2022
Flora,Bromeliaceae,Dyckia reitzii,EN,1,2022
Flora,Bromeliaceae,Dyckia remotiflora,EN,1,2022
Flora,Bromeliaceae,Dyckia ursina,CR,1,2022
Flora,Bromeliaceae,Eduandrea selloana,EN,1,2022
Flora,Bromeliaceae,Encholirium biflorum,CR,1,2022
Flora,Bromeliaceae,Encholirium disjunctum,CR,1,2022
Flora,Bromeliaceae,Encholirium gracile,EN,1,2022
Flora,Bromeliaceae,Encholirium heloisae,EN,1,2022
Flora,Bromeliaceae,Encholirium horridum,EN,1,2022
Flora,Bromeliaceae,Encholirium irwinii,CR,1,2022
Flora,Bromeliaceae,Encholirium kranzianum,CR,0,2022
Flora,Bromeliaceae,Encholirium longiflorum,CR,1,2022
Flora,Bromeliaceae,Encholirium luxor,EN,1,2022
Flora,Bromeliaceae,Encholirium pedicellatum,CR,1,2022
Flora,Bromeliaceae,Encholirium scrutor,EN,1,2022
Flora,Bromeliaceae,Encholirium splendidum,EN,0,2022
Flora,Bromeliaceae,Encholirium vogelii,CR,1,2022
Flora,Bromeliaceae,Fernseea bocainensis,CR,1,2022
Flora,Bromeliaceae,Fernseea itatiaiae,EN,1,2022
Flora,Bromeliaceae,Guzmania monostachia,VU,1,2022
Flora,Bromeliaceae,Guzmania sanguinea,EN,1,2022
Flora,Bromeliaceae,Hohenbergia castellanosii,EN,1,2022
Flora,Bromeliaceae,Hohenbergia correia-araujoi,CR,1,2022
Flora,Bromeliaceae,Hohenbergia littoralis,EN,1,2022
Flora,Bromeliaceae,Hoplocryptanthus caracensis,CR,1,2022
Flora,Bromeliaceae,Hoplocryptanthus glaziovii,CR,1,2022
Flora,Bromeliaceae,Karawata depressa,EN,1,2022
Flora,Bromeliaceae,Karawata gustavoi,CR,1,2022
Flora,Bromeliaceae,Lapanthus duartei,EN,1,2022
Flora,Bromeliaceae,Lymania alvimii,EN,1,2022
Flora,Bromeliaceae,Lymania azurea,EN,1,2022
Flora,Bromeliaceae,Lymania brachycaulis,EN,1,2022
Flora,Bromeliaceae,Lymania corallina,EN,1,2022
Flora,Bromeliaceae,Lymania globosa,EN,1,2022
Flora,Bromeliaceae,Lymania spiculata,CR,1,2022
Flora,Bromeliaceae,Neoregelia abendrothae,EN,0,2022
Flora,Bromeliaceae,Neoregelia angustibracteolata,CR,1,2022
Flora,Bromeliaceae,Neoregelia bragarum,EN,0,2022
Flora,Bromeliaceae,Neoregelia brownii,CR,1,2022
Flora,Bromeliaceae,Neoregelia coimbrae,EN,0,2022
Flora,Bromeliaceae,Neoregelia coriacea,EN,0,2022
Flora,Bromeliaceae,Neoregelia eltoniana,EN,0,2022
Flora,Bromeliaceae,Neoregelia fosteriana,CR,0,2022
Flora,Bromeliaceae,Neoregelia hoehneana,EN,1,2022
Flora,Bromeliaceae,Neoregelia indecora,EN,0,2022
Flora,Bromeliaceae,Neoregelia inexspectata,EN,1,2022
Flora,Bromeliaceae,Neoregelia lactea,CR,0,2022
Flora,Bromeliaceae,Neoregelia leprosa,VU,1,2022
Flora,Bromeliaceae,Neoregelia leucophoea,EN,0,2022
Flora,Bromeliaceae,Neoregelia longipedicellata,CR,0,2022
Flora,Bromeliaceae,Neoregelia macahensis,EN,0,2022
Flora,Bromeliaceae,Neoregelia menescalii,EN,1,2022
Flora,Bromeliaceae,Neoregelia oligantha,VU,1,2022
Flora,Bromeliaceae,Neoregelia paulistana,EN,1,2022
Flora,Bromeliaceae,Neoregelia pernambucana,EN,1,2022
Flora,Bromeliaceae,Neoregelia petropolitana,EN,0,2022
Flora,Bromeliaceae,Neoregelia roethii,CR,0,2022
Flora,Bromeliaceae,Neoregelia ruschii,EN,1,2022
Flora,Bromeliaceae,Neoregelia sanguinea,EN,1,2022
Flora,Bromeliaceae,Neoregelia sapiatibensis,EN,0,2022
Flora,Bromeliaceae,Neoregelia tenebrosa,EN,0,2022
Flora,Bromeliaceae,Nidularium altimontanum,CR,0,2022
Flora,Bromeliaceae,Nidularium angustifolium,EN,0,2022
Flora,Bromeliaceae,Nidularium apiculatum,VU,0,2022
Flora,Bromeliaceae,Nidularium atalaiaense,EN,1,2022
Flora,Bromeliaceae,Nidularium azureum,EN,1,2022
Flora,Bromeliaceae,Nidularium bocainense,EN,1,2022
Flora,Bromeliaceae,Nidularium corallinum,EN,1,2022
Flora,Bromeliaceae,Nidularium ferrugineum,CR,1,2022
Flora,Bromeliaceae,Nidularium fradense,EN,0,2022
Flora,Bromeliaceae,Nidularium fulgens,VU,0,2022
Flora,Bromeliaceae,Nidularium itatiaiae,EN,1,2022
Flora,Bromeliaceae,Nidularium jonesianum,EN,1,2022
Flora,Bromeliaceae,Nidularium kautskyanum,EN,1,2022
Flora,Bromeliaceae,Nidularium mangaratibense,CR,1,2022
Flora,Bromeliaceae,Nidularium minutum,VU,1,2022
Flora,Bromeliaceae,Nidularium rosulatum,VU,1,2022
Flora,Bromeliaceae,Nidularium serratum,VU,1,2022
Flora,Bromeliaceae,Nidularium utriculosum,CR,1,2022
Flora,Bromeliaceae,Nidularium viridipetalum,EN,0,2022
Flora,Bromeliaceae,Orthophytum duartei,EN,1,2022
Flora,Bromeliaceae,Orthophytum foliosum,VU,1,2022
Flora,Bromeliaceae,Orthophytum fosterianum,EN,1,2022
Flora,Bromeliaceae,Orthophytum grossiorum,EN,1,2022
Flora,Bromeliaceae,Orthophytum magalhaesii,EN,1,2022
Flora,Bromeliaceae,Orthophytum zanonii,CR,1,2022
Flora,Bromeliaceae,Pitcairnia albiflos,VU,1,2022
Flora,Bromeliaceae,Pitcairnia bradei,CR,1,2022
Flora,Bromeliaceae,Pitcairnia burlemarxii,CR,1,2022
Flora,Bromeliaceae,Pitcairnia corcovadensis,VU,0,2022
Flora,Bromeliaceae,Pitcairnia decidua,EN,1,2022
Flora,Bromeliaceae,Pitcairnia encholirioides,EN,1,2022
Flora,Bromeliaceae,Pitcairnia glaziovii,EN,1,2022
Flora,Bromeliaceae,Pitcairnia insularis,CR,0,2022
Flora,Bromeliaceae,Pitcairnia limae,CR,1,2022
Flora,Bromeliaceae,Pitcairnia staminea,EN,0,2022
Flora,Bromeliaceae,Pitcairnia suaveolens,EN,0,2022
Flora,Bromeliaceae,Pitcairnia wendtiae,CR,0,2022
Flora,Bromeliaceae,Portea alatisepala,VU,1,2022
Flora,Bromeliaceae,Portea fosteriana,EN,1,2022
Flora,Bromeliaceae,Portea grandiflora,VU,1,2022
Flora,Bromeliaceae,Portea kermesina,EN,1,2022
Flora,Bromeliaceae,Portea nana,EN,1,2022
Flora,Bromeliaceae,Quesnelia kautskyi,VU,1,2022
Flora,Bromeliaceae,Quesnelia lateralis,VU,0,2022
Flora,Bromeliaceae,Quesnelia seideliana,EN,1,2022
Flora,Bromeliaceae,Rokautskyia caulescens,EN,1,2022
Flora,Bromeliaceae,Rokautskyia exaltata,EN,1,2022
Flora,Bromeliaceae,Rokautskyia fernseeoides,CR,1,2022
Flora,Bromeliaceae,Rokautskyia odoratissima,EN,1,2022
Flora,Bromeliaceae,Rokautskyia pseudoscaposa,EN,1,2022
Flora,Bromeliaceae,Rokautskyia robertokautskyi,CR,1,2022
Flora,Bromeliaceae,Rokautskyia scaposa,EN,1,2022
Flora,Bromeliaceae,Rokautskyia whitmanii,CR,1,2022
Flora,Bromeliaceae,Sincoraea amoena,EN,1,2022
Flora,Bromeliaceae,Sincoraea humilis,CR,1,2022
Flora,Bromeliaceae,Stigmatodon amadoi,CR,1,2022
Flora,Bromeliaceae,Stigmatodon brassicoides,EN,1,2022
Flora,Bromeliaceae,Stigmatodon costae,CR,1,2022
Flora,Bromeliaceae,Stigmatodon funebris,EN,1,2022
Flora,Bromeliaceae,Stigmatodon goniorachis,EN,0,2022
Flora,Bromeliaceae,Stigmatodon harrylutheri,CR,1,2022
Flora,Bromeliaceae,Tillandsia afonsoana,CR,1,2022
Flora,Bromeliaceae,Tillandsia araujei,EN,1,2022
Flora,Bromeliaceae,Tillandsia brachyphylla,EN,1,2022
Flora,Bromeliaceae,Tillandsia carminea,EN,0,2022
Flora,Bromeliaceae,Tillandsia crocata,EN,1,2022
Flora,Bromeliaceae,Tillandsia grazielae,EN,1,2022
Flora,Bromeliaceae,Tillandsia heubergeri,VU,1,2022
Flora,Bromeliaceae,Tillandsia jonesii,CR,1,2022
Flora,Bromeliaceae,Tillandsia kautskyi,VU,1,2022
Flora,Bromeliaceae,Tillandsia neglecta,CR,1,2022
Flora,Bromeliaceae,Tillandsia reclinata,CR,1,2022
Flora,Bromeliaceae,Tillandsia roseiflora,EN,0,2022
Flora,Bromeliaceae,Tillandsia sucrei,CR,1,2022
Flora,Bromeliaceae,Tillandsia xiphioides,EN,1,2022
Flora,Bromeliaceae,Vriesea agostiniana,EN,0,2022
Flora,Bromeliaceae,Vriesea altimontana,EN,1,2022
Flora,Bromeliaceae,Vriesea altomacaensis,VU,1,2022
Flora,Bromeliaceae,Vriesea amethystina,CR,1,2022
Flora,Bromeliaceae,Vriesea arachnoidea,EN,1,2022
Flora,Bromeliaceae,Vriesea biguassuensis,EN,1,2022
Flora,Bromeliaceae,Vriesea bleherae,CR,1,2022
Flora,Bromeliaceae,Vriesea botafogensis,EN,1,2022
Flora,Bromeliaceae,Vriesea cacuminis,EN,1,2022
Flora,Bromeliaceae,Vriesea calimaniana,CR,1,2022
Flora,Bromeliaceae,Vriesea cearensis,EN,1,2022
Flora,Bromeliaceae,Vriesea delicatula,VU,1,2022
Flora,Bromeliaceae,Vriesea diamantinensis,EN,1,2022
Flora,Bromeliaceae,Vriesea eltoniana,EN,1,2022
Flora,Bromeliaceae,Vriesea fluminensis,EN,0,2022
Flora,Bromeliaceae,Vriesea fontourae,CR,0,2022
Flora,Bromeliaceae,Vriesea fradensis,CR,0,2022
Flora,Bromeliaceae,Vriesea garlippiana,EN,0,2022
Flora,Bromeliaceae,Vriesea gracilior,VU,1,2022
Flora,Bromeliaceae,Vriesea kautskyana,VU,1,2022
Flora,Bromeliaceae,Vriesea leptantha,CR,1,2022
Flora,Bromeliaceae,Vriesea longistaminea,CR,1,2022
